,fuel_per_knot,fuel_per_torque,fuel_per_revolution,propeller_imbalance,compressor_temp_ratio,turbine_temp_ratio,compressor_pressure_ratio,expansion_ratio,torque_per_rpm,power_per_knot,tic_efficiency,time
10,0.04816666666666666,4.1468317057855905e-05,0.00021065061154277882,0.0,2.018888888888889,1.0937671986791413,7.286573146292586,0.1828932893289329,5.079796492557984,1593548.5535733334,44.23875432525952,11924
11,0.028666666666666667,3.0790135747502745e-05,0.00018604543835333922,0.0,2.0397118055555556,1.030185364558242,7.582164328657314,0.1835601955860975,6.042371488031798,1291119.0018562223,50.5891472868217,11923
12,0.029833333333333333,2.4313146811201758e-05,0.00023134595525846772,0.0,2.130861111111111,1.0763906089087614,9.016032064128256,0.18415203378528563,9.515261724651786,1898810.9337919997,50.46368715083799,11922
13,0.03473333333333333,2.4079371895361313e-05,0.0002707459753169053,0.0,2.2411701388888887,1.1317485130690348,11.207414829659319,0.18578453285650423,11.243896912820315,2775728.7506134,50.510556621880994,11921
14,0.03927777777777777,2.3730420011987383e-05,0.0003064070715458345,0.0,2.3478125,1.1820962184066137,13.368737474949901,0.18745315544895816,12.911995295112916,3819109.525466889,50.47666195190948,11920
15,0.04319047619047619,2.326721101508249e-05,0.00033867471022215124,0.0,2.4297881944444444,1.2199580153162641,15.692384769539078,0.189196092203563,14.555879086780635,4971279.520526476,50.495038588754134,11919
16,0.051416666666666666,2.4197390783978597e-05,0.00039966536931962637,0.0,2.575017361111111,1.2824522488386674,18.648296593186373,0.19209069904894954,16.516878736539226,6560758.03105925,50.52025931928687,11918
17,0.06777777777777778,2.514996698551465e-05,0.0005139870480881227,0.0,2.73940625,1.4131293657764952,22.829659318637272,0.19733146067415733,20.43688758653871,9595084.872945,50.51803278688524,11917
18,0.029333333333333333,0.00011686261073728356,6.414527154588646e-05,0.0,1.9206354166666668,0.8563156362821187,6.059118236472946,0.1847196957168844,0.5488947332358519,344352.98920199997,0.0,11916
19,0.04816666666666666,4.1512693834833485e-05,0.00021078627657347576,0.0,2.0182083333333334,1.0927132151041559,7.2765531062124245,0.18314513908014324,5.077634263199852,1590820.527397,45.64705882352941,11915
20,0.028666666666666667,3.078958825012029e-05,0.00018604530419488895,0.0,2.0391874999999997,1.0290352570979047,7.574148296593187,0.1837544648763064,6.042474575611191,1291142.891456,50.457364341085274,11914
21,0.02975,2.4245114439656694e-05,0.0002306997375063491,0.0,2.1302916666666665,1.0752081418167831,9.007014028056114,0.1843364111692068,9.51530825232994,1898820.218588,50.484593837535016,11913
22,0.034666666666666665,2.4032989900367083e-05,0.00027022602848286275,0.0,2.240527777777778,1.130526351678052,11.196392785571142,0.1859674243780204,11.243962137176085,2775750.622091667,50.5,11912
23,0.03916666666666666,2.3663016095415725e-05,0.0003055417471873907,0.0,2.3470243055555553,1.180818500968277,13.354709418837675,0.1876500600240096,12.912206371130509,3819135.5433697775,50.51489361702128,11911
24,0.043095238095238096,2.321618148866363e-05,0.00033792790821504616,0.0,2.429180555555556,1.2187723340632701,15.675350701402806,0.18933776527742266,14.555705828714986,4971220.347578666,50.51602209944751,11910
25,0.051333333333333335,2.4158015698239402e-05,0.00039901528727319364,0.0,2.5744479166666667,1.2813251492701374,18.62625250501002,0.19226424229382968,16.516889973801664,6560838.990798584,50.52353896103896,11909
26,0.06770370370370371,2.5122118162872273e-05,0.000513425025200799,0.0,2.7389097222222225,1.4122420468404142,22.801603206412825,0.1975303216734048,20.437171016876462,9595228.722951666,50.51531728665208,11908
27,0.035666666666666666,7.974820436110881e-05,7.688974513564572e-05,0.0,1.9326979166666665,0.8815055954094109,6.197394789579158,0.18464025869037995,0.9641564440433082,622381.917323,0.0,11907
28,0.04816666666666666,4.191247949152766e-05,0.0002114361342158536,0.0,2.01653125,1.0910701648354486,7.253507014028056,0.18317447161210113,5.044705939160532,1570803.5402671667,53.00692041522492,11906
29,0.028555555555555556,3.066991202866789e-05,0.0001853241983646762,0.0,2.0386666666666664,1.0278862137562679,7.567134268537074,0.18392478813559324,6.042540917347571,1291157.0672146669,50.51750972762646,11905
30,0.029666666666666664,2.4177012130136707e-05,0.0002300533710896581,0.0,2.1297256944444443,1.0740265520631407,8.997995991983968,0.18452115812917594,9.515376418366271,1898836.2755314168,50.5056179775281,11904
31,0.0346,2.3986719399243136e-05,0.00026970594257290115,0.0,2.239888888888889,1.1293048390297138,11.184368737474951,0.18616735352087438,11.243969551810045,2775761.107294267,50.48747591522158,11903
32,0.03911111111111111,2.3629189809455422e-05,0.0003051099414266924,0.0,2.3462430555555556,1.1795408735596804,13.341683366733466,0.1877581674802854,12.912416544413217,3819157.9828427774,50.48295454545455,11902
33,0.04304761904761905,2.319073349596434e-05,0.0003375543811683489,0.0,2.4285729166666665,1.2175903486987243,15.658316633266534,0.18947974659243616,14.555571570303728,4971178.206693762,50.482300884955755,11901
34,0.05125,2.4118702133812953e-05,0.00039836547084693465,0.0,2.5738784722222223,1.2802015980530894,18.605210420841686,0.19248168892718653,16.516870129941633,6560899.105269709,50.52682926829269,11900
35,0.06762962962962964,2.5094331874820347e-05,0.0005128630029448897,0.0,2.7384166666666667,1.4113538845439884,22.774549098196392,0.19772097320603635,20.43740417171642,9595348.968947409,50.51204819277108,11899
36,0.04133333333333333,6.753279288945046e-05,8.833708291005148e-05,0.0,1.9420138888888887,0.9031771857679243,6.30561122244489,0.18480851740028603,1.3080620411280361,859140.8141766666,0.0,11898
37,0.047999999999999994,4.2067457797794874e-05,0.0002111019079800919,0.0,2.0152430555555556,1.0892072571891314,7.236472945891784,0.18332871780670174,5.018176020875633,1556665.494615,57.57291666666667,11897
38,0.028444444444444446,3.055032593378981e-05,0.00018460295941619316,0.0,2.038145833333333,1.0267365831553052,7.559118236472946,0.18398727465535525,6.042585595200323,1291168.4760177778,50.58203125,11896
39,0.029583333333333333,2.4108994386679068e-05,0.00022940700550835296,0.0,2.129159722222222,1.0728492265141114,8.988977955911825,0.18470627577750529,9.515411627251742,1898845.755755,50.526760563380286,11895
40,0.03453333333333333,2.3940058530207964e-05,0.00026918627794366627,0.0,2.23925,1.1280903824445188,11.173346693386774,0.1862613218545422,11.244177937326366,2775812.5507288,50.47683397683397,11894
41,0.039,2.356182971503175e-05,0.0003042449978351798,0.0,2.345461805555556,1.1782668362218407,13.327655310621243,0.18795579279753402,12.912621876775574,3819172.3685445,50.522792022792025,11893
42,0.04295238095238095,2.3139658665920176e-05,0.00033680770520438854,0.0,2.42796875,1.2164088923211132,15.64128256513026,0.1896860986547085,14.555431005576374,4971126.487040762,50.50443458980044,11892
43,0.051166666666666666,2.4079412490571676e-05,0.000397716434012269,0.0,2.5733125,1.2790785223325964,18.584168336673347,0.19264571089664095,16.516866188823975,6560940.0379622495,50.53013029315961,11891
44,0.06755555555555556,2.5066429818222345e-05,0.0005123012690971954,0.0,2.7379270833333336,1.4104699545859791,22.746492985971944,0.19792079644068544,20.43774373982735,9595508.395971296,50.509320175438596,11890
45,0.04533333333333334,6.158909836730018e-05,9.644781286854944e-05,0.0,1.9486458333333334,0.9193831186186988,6.384769539078156,0.18487131198995604,1.5659883879670007,1037911.519429,0.0,11889
46,0.04783333333333333,4.196769715641799e-05,0.00021028783788932555,0.0,2.014659722222222,1.087345877957058,7.228456913827656,0.18353202107014138,5.010707094686678,1555547.395338,56.50174216027875,11888
47,0.028444444444444446,3.0549913964998154e-05,0.00018460295941619316,0.0,2.0376250000000002,1.0255931810591035,7.552104208416834,0.1841581531113175,6.042667080100378,1291185.8875599997,50.44921874999999,11887
48,0.0295,2.4040956009668538e-05,0.00022876078859142805,0.0,2.12859375,1.0716745373428924,8.97995991983968,0.1847801829948672,9.515461385954346,1898855.6853413333,50.548022598870055,11886
49,0.0344,2.384788928848482e-05,0.00026814639130041647,0.0,2.238611111111111,1.1268721305372875,11.16132264529058,0.1864619804291229,11.244030364980496,2775787.659831333,50.56201550387597,11885
50,0.03894444444444444,2.3527988673807492e-05,0.0003038125221033361,0.0,2.3446805555555557,1.1769978734369169,13.313627254509019,0.18815383457514864,12.912813173935053,3819205.775216,50.48930099857347,11884
51,0.04285714285714286,2.3088593472900804e-05,0.00033606065222651385,0.0,2.4273680555555557,1.2152294008428195,15.623246492985972,0.18984094407388402,14.555267414662996,4971078.040535999,50.525555555555556,11883
52,0.051083333333333335,2.404013486790181e-05,0.000397067787179439,0.0,2.57275,1.2779586261998077,18.562124248496993,0.19282051282051285,16.516870198993793,6560971.3797375,50.533442088091356,11882
53,0.06748148148148149,2.5038816349462062e-05,0.0005117385291365157,0.0,2.7374375,1.409583171609702,22.71943887775551,0.19811237540795626,20.437808321059475,9595576.44783022,50.506586169045,11881
54,0.054,5.487940589316741e-05,0.00011431168138370762,0.0,1.9616076388888888,0.9528784319834037,6.541082164328657,0.18489583333333334,2.0829613499503945,1394468.6673353335,0.0,11880
55,0.04766666666666666,4.20336280782284e-05,0.00020971462678862378,0.0,2.0136493055555555,1.0852446239293985,7.214428857715431,0.18375,4.989210695739273,1546518.846268,58.3951048951049,11879
56,0.028333333333333335,3.043021522276887e-05,0.0001838817215078878,0.0,2.037104166666667,1.0244491942879155,7.545090180360722,0.1843293492695883,6.042734833183223,1291202.2270965555,50.51372549019608,11878
57,0.029416666666666664,2.397288578332491e-05,0.00022811442426310316,0.0,2.1280277777777776,1.0705024866530044,8.970941883767534,0.18496593320674634,9.515517919906634,1898869.42112175,50.57223796033995,11877
58,0.034333333333333334,2.3801138942268143e-05,0.00026762658867560173,0.0,2.2379756944444447,1.1256622971218098,11.150300601202405,0.18664629762760604,11.244276558561113,2775851.3220840003,50.55145631067961,11876
59,0.03883333333333333,2.3460642841751753e-05,0.00030294756276735444,0.0,2.3439027777777777,1.175732248564538,13.299599198396793,0.18827695321329016,12.913012009552167,3819218.2373,50.53075822603719,11875
60,0.04280952380952381,2.3063148336782716e-05,0.0003356872515018177,0.0,2.426767361111111,1.214053617852968,15.606212424849698,0.19004815409309792,14.55513560420718,4971033.023152001,50.4916573971079,11874
61,0.05104166666666667,2.402050460864265e-05,0.0003967435291130402,0.0,2.5721875,1.276840940077485,18.54108216432866,0.19298530047557286,16.516869049049482,6560983.672464666,50.495510204081626,11873
62,0.06740740740740742,2.50110911133848e-05,0.0005111760785323742,0.0,2.7369513888888886,1.4086993588263503,22.69238476953908,0.19826025522144217,20.437975944952516,9595682.098444037,50.503846153846155,11872
63,0.06366666666666666,5.059854636469313e-05,0.00013461264682293011,0.0,1.9745972222222221,0.9892013842485459,6.701402805611222,0.1848086124401914,2.660405416643761,1785342.6331439998,0.0,11871
64,0.04699999999999999,4.2683851609135794e-05,0.0002075165130161421,0.0,2.0103298611111113,1.0787978755559393,7.16933867735471,0.18392732354996505,4.861710112677051,1496341.440432,66.90780141843972,11870
65,0.02822222222222222,3.0310522954373832e-05,0.0001831606167176608,0.0,2.036583333333333,1.0233097371687332,7.537074148296593,0.18452539218293004,6.042806222557456,1291217.4814675555,50.57874015748031,11869
66,0.029416666666666664,2.3972724608130842e-05,0.00022811427685189372,0.0,2.127465277777778,1.0693313312986568,8.960921843687375,0.18517276081851727,9.515575746218019,1898883.41483,50.450424929178475,11868
67,0.03426666666666667,2.3754804570978987e-05,0.00026710664778558713,0.0,2.2373402777777778,1.1244533284498894,11.138276553106213,0.18675782655631523,11.244320995673807,2775868.06224,50.538910505836576,11867
68,0.03877777777777777,2.3426872112503757e-05,0.00030251586583031283,0.0,2.3431284722222223,1.174468488680702,13.285571142284569,0.18847575231917943,12.913199183293843,3819230.559641556,50.49856733524355,11866
69,0.04271428571428572,2.3012061860732234e-05,0.00033494045005242544,0.0,2.4261666666666666,1.2128801149504247,15.589178356713427,0.1901915413292197,14.554995205534693,4970985.072624,50.515050167224075,11865
70,0.050958333333333335,2.398131379166729e-05,0.0003960957845757128,0.0,2.571625,1.275725465415836,18.519038076152302,0.19316091332106913,16.516850912202436,6560976.467978333,50.49959116925593,11864
71,0.0672962962962963,2.4969696243439063e-05,0.0005103326205903063,0.0,2.73646875,1.4078147145741102,22.66432865731463,0.19846147044520093,20.43807884624945,9595762.752264371,50.52889378095763,11863
72,0.06666666666666667,4.933721617224609e-05,0.00014105496418261824,0.0,1.9779618055555557,1.0014412282565,6.743486973947896,0.1849925705794948,2.8589972261541297,1915912.7193149999,0.0,11862
73,0.04666666666666667,4.2662922081048586e-05,0.0002061500448376348,0.0,2.0091562499999998,1.076225682077019,7.153306613226453,0.18405939207171873,4.832065755974302,1485698.8279639997,68.12142857142857,11861
74,0.02822222222222222,3.0309976791388247e-05,0.00018316048463975796,0.0,2.036065972222222,1.022169659286444,7.53006012024048,0.18469727212242182,6.04291075180889,1291241.6793553333,50.44488188976378,11860
75,0.029333333333333333,2.3904782362236638e-05,0.00022746806077016032,0.0,2.1269027777777776,1.0681628215258234,8.95190380761523,0.18535930154466085,9.515588024323574,1898885.8649908332,50.47443181818182,11859
76,0.0342,2.370830302205995e-05,0.0002665868465114539,0.0,2.2367083333333335,1.123246586315456,11.127254509018037,0.18694281855020262,11.244450784326565,2775902.9880276006,50.528265107212476,11858
77,0.03866666666666666,2.3359435152748048e-05,0.0003016498426089937,0.0,2.342357638888889,1.1732066012549676,13.272545090180362,0.188660727766873,12.913404824923905,3819271.5170528335,50.54022988505748,11857
78,0.042666666666666665,2.298661083793559e-05,0.0003345669244001973,0.0,2.4255694444444442,1.2117100222742656,15.572144288577155,0.19033524226240267,14.55486094748905,4970942.931617,50.481026785714285,11856
79,0.050875000000000004,2.394214354540595e-05,0.0003954484242627203,0.0,2.571065972222222,1.2746131833018892,18.497995991983966,0.19332647202210065,16.516834573009625,6560957.228081667,50.5028665028665,11855
80,0.06722222222222222,2.494213733338704e-05,0.0005097697441686133,0.0,2.7359861111111115,1.4069322963993278,22.637274549098194,0.19865439093484422,20.43809387121952,9595812.92853011,50.52617079889807,11854
81,0.083,4.568917999481822e-05,0.00017686618687865984,0.0,1.9969479166666666,1.0613870820227396,6.988977955911824,0.18465949820788533,3.8710737837430855,2557521.3215306667,0.0,11853
82,0.04633333333333334,4.282395978984219e-05,0.00020490474140726807,0.0,2.0075659722222223,1.0729722110280726,7.132264529058117,0.18418094970497328,4.784815379353857,1467910.2767506668,70.23741007194243,11852
83,0.02811111111111111,3.0190422810308324e-05,0.0001824392488118013,0.0,2.0355451388888888,1.0210341551283866,7.5230460921843685,0.1848694725625999,6.0429511026758,1291252.1637314442,50.51383399209486,11851
84,0.029249999999999998,2.383673668962735e-05,0.00022682169811259788,0.0,2.1263437499999998,1.0669968500311078,8.942885771543088,0.18554621848739494,9.515635511101662,1898897.7954225,50.4957264957265,11850
85,0.034133333333333335,2.3661937098344973e-05,0.0002660669075126486,0.0,2.236076388888889,1.1220407149179334,11.115230460921843,0.18714504642567387,11.244510811046766,2775923.5769104,50.51757812499999,11849
86,0.03861111111111111,2.3325668418004835e-05,0.0003012178737051965,0.0,2.3415833333333333,1.1719515522497836,13.258517034068136,0.18878476420798068,12.913579508516447,3819286.7647000006,50.507913669064756,11848
87,0.04257142857142857,2.2935560336904395e-05,0.0003338202478783371,0.0,2.4249722222222223,1.2105393532571964,15.55511022044088,0.19054367431074468,14.554702085965808,4970884.963144001,50.50335570469798,11847
88,0.05079166666666667,2.3902982519644957e-05,0.00039480080696119004,0.0,2.5705069444444444,1.2735031189805297,18.476953907815634,0.19349240780911062,16.516801057638652,6560939.6650025,50.50697292863002,11846
89,0.06714814814814815,2.4913982174780942e-05,0.000509209444613432,0.0,2.7355104166666666,1.406059959864285,22.610220440881765,0.1988477730999335,20.438701490638326,9596044.305585999,50.52454495311638,11845
90,0.09266666666666667,4.410080364989673e-05,0.0001989991345685119,0.0,2.007142361111111,1.0970682821936244,7.124248496993988,0.18452883263009845,4.512369800521263,2935422.682113333,0.0,11844
91,0.046000000000000006,4.2987781657580825e-05,0.0002035721002961384,0.0,2.0062499999999996,1.0694946348217376,7.115230460921843,0.18434023376989156,4.735580493957375,1450786.8886275,73.41666666666667,11843
92,0.028,3.0070673241802342e-05,0.00018171814506155704,0.0,2.0350277777777777,1.0198980357898473,7.5160320641282565,0.18504199440074653,6.043035471814578,1291270.1916504444,50.57936507936508,11842
93,0.029166666666666664,2.376857395211488e-05,0.00022617548244845945,0.0,2.1257847222222224,1.0658335320616896,8.933867735470942,0.18562135486765366,9.515736320745267,1898917.9125455,50.519999999999996,11841
94,0.03406666666666667,2.361554011605536e-05,0.00026554696959461214,0.0,2.2354444444444446,1.1208403747701179,11.104208416833668,0.1873308067135896,11.244585907822465,2775947.8862013337,50.50684931506849,11840
95,0.03855555555555555,2.3291813940962835e-05,0.0003007852488672878,0.0,2.340815972222222,1.1706966498802205,13.244488977955912,0.1889847178090483,12.913775184263471,3819324.7733079996,50.476945244956774,11839
96,0.04247619047619048,2.2884587356126948e-05,0.00033307419264981433,0.0,2.4243854166666665,1.2093528858258753,15.538076152304608,0.19068807635261495,14.554520361960538,4970800.625443714,50.52690582959641,11838
97,0.050708333333333334,2.3863820373710176e-05,0.00039415331689570424,0.0,2.5699513888888887,1.272396256954709,18.455911823647295,0.19365872197187686,16.516773539325133,6560920.234331749,50.511092851273624,11837
98,0.06707407407407408,2.488612946770438e-05,0.0005086477132900856,0.0,2.7350381944444444,1.4051829968858345,22.583166332665332,0.19899724909042507,20.439004544687272,9596186.590558555,50.522363335173935,11836
99,0.10733333333333334,4.395511391131578e-05,0.0002341830103862347,0.0,2.0171180555555552,1.1468800027542045,7.259519038076152,0.18412698412698414,5.327776214133454,3357574.781805,15.493788819875776,11835
100,0.04533333333333334,4.3103919588370245e-05,0.0002008347934465835,0.0,2.00421875,1.0645998458113528,7.0881763527054105,0.18447837150127225,4.659316260899164,1424396.3098095001,76.02573529411764,11834
101,0.028,3.0070199596916135e-05,0.00018171801402401563,0.0,2.0345104166666665,1.0187664586245326,7.508016032064129,0.1852395569197918,6.043126299788573,1291291.4619955553,50.44444444444444,11833
102,0.029083333333333333,2.3700549465661264e-05,0.00022552912104387024,0.0,2.1252256944444445,1.0646728697115502,8.924849699398798,0.18580891433703828,9.51577605281388,1898928.295532,50.544412607449864,11832
103,0.034,2.3569103548684388e-05,0.0002650271704815856,0.0,2.234815972222222,1.119640723586798,11.09318637274549,0.18742661006232503,11.244686075316565,2775975.4996558665,50.498039215686276,11831
104,0.03844444444444444,2.3224459840008976e-05,0.00029991973246466406,0.0,2.340052083333333,1.1694451245298139,13.231462925851703,0.18909503975766753,12.913959443224153,3819346.1620471114,50.51878612716764,11830
105,0.04242857142857143,2.2859159535665046e-05,0.00033270116378194967,0.0,2.423795138888889,1.2081704397803605,15.521042084168338,0.19089735313105227,14.554391786052614,4970745.576431857,50.49270482603816,11829
106,0.050625,2.382465477634032e-05,0.0003935058259913999,0.0,2.5693993055555553,1.271291252413894,18.43486973947896,0.19382541580606588,16.516748288087722,6560901.704239125,50.51522633744855,11828
107,0.067,2.4858525924041498e-05,0.0005080848403380603,0.0,2.734565972222222,1.4043044612757207,22.556112224448896,0.1991915063746613,20.439057484364945,9596254.569917666,50.52017689331122,11827
108,0.111,4.4657393306379763e-05,0.00024423678205937814,0.0,2.0172048611111113,1.1568262602094825,7.260521042084169,0.18410157328181065,5.469123116608028,3388931.368244,34.18018018018018,11826
109,0.044333333333333336,4.36808291081163e-05,0.00019677772772028565,0.0,2.000732638888889,1.0560541190640234,7.041082164328658,0.1847160950619041,4.50489909963093,1371971.8747019998,81.15413533834585,11825
110,0.02788888888888889,2.9950519593785044e-05,0.00018099691079376162,0.0,2.0339930555555554,1.0176360129056488,7.501002004008016,0.18527918781725888,6.043197689008368,1291306.7163995553,50.50996015936256,11824
111,0.028999999999999998,2.3632568966864894e-05,0.0002248827604746577,0.0,2.1246666666666667,1.0635148650768749,8.915831663326653,0.18599685322544393,9.515798337030759,1898935.1967160834,50.56896551724138,11823
112,0.033933333333333336,2.3522818959835737e-05,0.0002645070970008325,0.0,2.2341875,1.118443505748734,11.081162324649299,0.1876299846279049,11.244702322985509,2775988.166136133,50.487229862475445,11822
113,0.03838888888888889,2.319068755958555e-05,0.0002994873608532313,0.0,2.3392847222222226,1.1681989687018526,13.21743486973948,0.18929573193844285,12.914121674216696,3819367.656625999,50.4876989869754,11821
114,0.042333333333333334,2.2808115122229304e-05,0.00033195435982284315,0.0,2.4232048611111114,1.2069902834715847,15.504008016032065,0.19104246106120337,14.554221514749939,4970687.423859286,50.51518560179978,11820
115,0.05054166666666667,2.3785478747566893e-05,0.0003928584614846487,0.0,2.5688472222222223,1.2701898279059458,18.412825651302608,0.19405746626033954,16.51673551136051,6560883.879593834,50.52019785655399,11819
116,0.06692592592592593,2.4830658208944147e-05,0.0005075239655512843,0.0,2.734097222222222,1.4034301897335602,22.529058116232466,0.199386230208148,20.439408463544922,9596387.013097037,50.5185390149419,11818
117,0.10933333333333334,4.816056733148316e-05,0.0002459074773116615,0.0,2.006996527777778,1.1447938202295789,7.12124248496994,0.18404390037990714,5.105992120464675,3028050.431028334,77.98780487804878,11817
118,0.044500000000000005,4.327510535543206e-05,0.00019734770596226595,0.0,2.0014756944444443,1.0574610747278486,7.051102204408817,0.18487992042063378,4.560305615466147,1391236.7978196666,79.82022471910112,11816
119,0.027777777777777776,2.9831002597325735e-05,0.00018027567756613412,0.0,2.0334756944444443,1.0165066994967908,7.493987975951904,0.18545260061505547,6.043232270788489,1291315.968155,50.58,11815
120,0.028999999999999998,2.363238601193639e-05,0.0002248827604746577,0.0,2.124111111111111,1.062359418318774,8.906813627254508,0.18618517268534146,9.51587200552126,1898949.8977095832,50.448275862068975,11814
121,0.03386666666666667,2.3476446769536944e-05,0.0002639871623250825,0.0,2.233559027777778,1.117248723309989,11.070140280561123,0.18781679942070964,11.244766506472882,2776009.7814816,50.476377952755904,11813
122,0.03827777777777777,2.3123324880398878e-05,0.00029862131436719585,0.0,2.3385243055555556,1.1669544688527753,13.203406813627254,0.18949685057296806,12.914289614999545,3819397.460795,50.5312046444122,11812
123,0.04228571428571429,2.2782630460961886e-05,0.0003315812054694469,0.0,2.4226180555555556,1.2058135568442083,15.486973947895791,0.1911878881987578,14.554122977046587,4970646.346179714,50.48198198198198,11811
124,0.050458333333333334,2.3746315619908748e-05,0.00039221096869307924,0.0,2.568298611111111,1.2690889180310139,18.39178356713427,0.19422500681013347,16.51670831681578,6560864.577635,50.5251857968621,11810
125,0.06685185185185184,2.480295426957711e-05,0.0005069613802156987,0.0,2.7336319444444444,1.4025563772250491,22.502004008016034,0.1995814222736786,20.439556300659277,9596488.767025223,50.51689750692521,11809
126,0.09266666666666667,5.681303789736173e-05,0.00021176902550445594,0.0,1.9811944444444443,1.0784739845491638,6.782565130260521,0.1845176540109322,3.7274723081528793,2141203.213831,119.3273381294964,11808
127,0.043000000000000003,4.399621359718329e-05,0.00019113376400165948,0.0,1.9967118055555555,1.0457870839731296,6.988977955911824,0.18508960573476702,4.344323030877733,1319275.3479066666,86.09302325581395,11807
128,0.027777777777777776,2.9830450876526036e-05,0.00018027554756894817,0.0,2.032958333333333,1.015381935192966,7.486973947895792,0.18562633832976444,6.043339683839956,1291340.782518667,50.444,11806
129,0.028916666666666663,2.3564371241117776e-05,0.0002242364007408202,0.0,2.1235555555555554,1.0612066371912936,8.89879759519038,0.1863528881882671,9.515908506378782,1898959.6359461665,50.47262247838617,11805
130,0.03373333333333333,2.338395929712255e-05,0.0002629475695018235,0.0,2.232934027777778,1.1160561978587589,11.059118236472946,0.187913382259672,11.244783920496296,2776019.850838,50.56719367588933,11804
131,0.03822222222222222,2.308952550723039e-05,0.00029818893563019714,0.0,2.3377638888888885,1.1657121299437379,13.190380761523047,0.18960802187784867,12.914467884444852,3819423.697610112,50.50145348837209,11803
132,0.04219047619047619,2.2731552094726635e-05,0.00033083464802143335,0.0,2.4220347222222225,1.204637400257474,15.469939879759519,0.19139840663255392,14.55398411172204,4970591.49559881,50.50451467268623,11802
133,0.050375,2.3707158820747486e-05,0.00039156334824555977,0.0,2.5677534722222224,1.2679912320675903,18.370741482965933,0.19439293116613943,16.516671238684257,6560845.5994684175,50.53019023986766,11801
134,0.06677777777777777,2.477538189437352e-05,0.0005063989390057504,0.0,2.733166666666667,1.4016809968087485,22.4749498997996,0.19973250111457871,20.439601745180504,9596537.056748224,50.51525235718247,11800
135,0.08033333333333333,6.485065110322796e-05,0.00018423034143768465,0.0,1.9636354166666667,1.0306015451074837,6.56312625250501,0.1850381679389313,2.8408402738228564,1620456.3338316667,138.53941908713693,11799
136,0.041666666666666664,4.4569301877152026e-05,0.00018548002973615835,0.0,1.9929131944444443,1.0356018461248975,6.9388777555110215,0.18527075812274368,4.161609491829234,1260073.2111113335,91.924,11798
137,0.027666666666666666,2.971070720193509e-05,0.00017955444537867237,0.0,2.032440972222222,1.0142583066680562,7.478957915831664,0.18582529474812431,6.043425495000598,1291359.118646889,50.51004016064257,11797
138,0.028833333333333332,2.3496381014054908e-05,0.0002235900418423561,0.0,2.1229999999999998,1.060054888260847,8.889779559118237,0.18642921550946798,9.515935313979226,1898967.43985,50.4971098265896,11796
139,0.033666666666666664,2.333743964441321e-05,0.0002624277739005446,0.0,2.2323090277777777,1.114867670962273,11.048096192384769,0.18810085253038272,11.244925660187732,2776057.7275740663,50.55841584158416,11795
140,0.03816666666666667,2.305575700910115e-05,0.0002977564248425077,0.0,2.3370069444444446,1.1644731954749814,13.176352705410823,0.18980988593155892,12.914623654515864,3819446.5905083334,50.47016011644833,11794
141,0.042095238095238095,2.2680432526110915e-05,0.0003300875964358007,0.0,2.421451388888889,1.2034649788206682,15.453907815631263,0.19153212734228103,14.553849273191172,4970552.868539667,50.52828054298643,11793
